year;Permanent_Tournament_Number;Round_Number;fullart_bing_positive;fullart_bing_negative;fullart_bing_sentiment;fullart_afinn_positive;fullart_afinn_negative;fullart_afinn_sentiment;fullart_nrc_positive;fullart_nrc_negative;fullart_nrc_sentiment;resp_bing_positive;resp_bing_negative;resp_bing_sentiment;resp_afinn_positive;resp_afinn_negative;resp_afinn_sentiment;resp_nrc_positive;resp_nrc_negative;resp_nrc_sentiment;quest_bing_positive;quest_bing_negative;quest_bing_sentiment;quest_afinn_positive;quest_afinn_negative;quest_afinn_sentiment;quest_nrc_positive;quest_nrc_negative;quest_nrc_sentiment;sentimentr_fullart;sentimentr_resp;sentimentr_quest;Link;Tour;Tournament_Order;Course_Number;Player_Number;Player_Name;Event_Name;Course_Name;Interview_Text;Response_Negative;Response_Positive;Response_Sentiment;Round_Score;End_of_Round_Pos_numeric_;Total_Holes_Over_Par;Birdies;Birdies_Rank;Bogey_Avoidance_Rank;Driving_Distance_Rank;Driving_Accuracy_Rank;GIR_Rank;Scrambling_Rank;Distance_to_leader_strokes;Distance_to_leader_ranks;Ranks_gained;Strokes_gained_v_a_v_Leader;Distance_to_runner_up_strokes_;Strokes_gained_v_a_v_Runner_up;Minor_Injury;Major_injury_surgery;Personal_issues;Major;Prize_Money;SoF;OWGR;Number_Of_Answers
2000;19;3;14;12;2;25;8;17;14;14;0;2;1;1;4;1;3;2;0;2;12;11;1;21;7;14;12;14;-2;0.040032372;0.119148829;-0.079116457;http://www.asapsports.com/show_interview.php?id=15900;R;200;19;8793;Woods, Tiger;GTE Byron Nelson Classic;TPC Four Seasons Resort;NA;1;2;1;67;12;1;4;9;2;15;63;18;3;7;11;-26;-4;NA;NA;0;0;0;0;4103600;523;1;6
2000;19;4;66;45;21;147;52;95;55;43;12;15;8;7;36;10;26;16;5;11;51;37;14;111;42;69;39;38;1;0.061064354;0.156228008;-0.095163654;http://www.asapsports.com/show_interview.php?id=15899;R;200;19;8793;Woods, Tiger;GTE Byron Nelson Classic;TPC Four Seasons Resort;NA;8;15;7;63;4;0;5;9;1;1;25;1;NA;1;3;-8;-6;NA;NA;0;0;0;0;4103600;523;1;23
2000;23;1;69;17;52;129;11;118;70;42;28;8;4;4;15;1;14;11;7;4;61;13;48;114;10;104;59;35;24;0.092421648;0.024787644;0.067634004;http://www.asapsports.com/show_interview.php?id=15897;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;4;8;4;71;8;1;2;52;2;3;20;4;1;5;7;NA;NA;NA;NA;0;0;0;0;3147368;494;1;23
2000;23;2;114;28;86;198;28;170;88;46;42;23;0;23;31;0;31;11;6;5;91;28;63;167;28;139;77;40;37;0.128537434;0.247440308;-0.118902874;http://www.asapsports.com/show_interview.php?id=15896;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;0;23;23;63;1;0;9;1;1;2;79;4;1;0;0;-7;-5;1;NA;0;0;0;0;3147368;494;1;29
2000;23;3;125;67;58;213;50;163;93;96;-3;34;7;27;47;11;36;24;11;13;91;60;31;166;39;127;69;85;-16;0.093612453;0.158853704;-0.065241251;http://www.asapsports.com/show_interview.php?id=15895;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;7;34;27;65;1;1;6;8;3;1;8;7;14;0;0;0;0;6;5;0;0;0;0;3147368;494;1;42
2000;23;4;186;47;139;329;51;278;126;82;44;24;1;23;36;2;34;20;2;18;162;46;116;293;49;244;106;80;26;0.16440934;0.261525603;-0.097116263;http://www.asapsports.com/show_interview.php?id=15893;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;1;24;23;70;1;2;4;23;15;1;2;9;44;0;0;0;0;5;-1;0;0;0;0;3147368;494;1;31
2000;26;0;291;59;232;595;83;512;249;88;161;30;6;24;55;8;47;28;8;20;261;53;208;540;75;465;221;80;141;0.197055044;0.224019028;-0.026963984;http://www.asapsports.com/show_interview.php?id=15890;R;240;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40
2000;26;1;102;40;62;166;38;128;87;59;28;20;5;15;19;5;14;9;9;0;82;35;47;147;33;114;78;50;28;0.107204105;0.110331256;-0.003127151;http://www.asapsports.com/show_interview.php?id=15889;R;250;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;5;20;15;65;1;0;6;3;1;2;15;11;1;0;0;NA;NA;1;NA;0;0;0;1;4412996;731;1;19
2000;26;2;56;24;32;113;31;82;54;38;16;12;2;10;20;2;18;10;2;8;44;22;22;93;29;64;44;36;8;0.077838873;0.239979709;-0.162140836;http://www.asapsports.com/show_interview.php?id=15888;R;250;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;2;12;10;69;1;4;6;1;20;1;101;4;112;0;0;0;0;6;5;0;0;0;1;4412996;731;1;11
2000;26;3;93;62;31;172;77;95;92;74;18;15;3;12;13;3;10;4;4;0;78;59;19;159;74;85;88;70;18;0.04282527;0.074661906;-0.031836636;http://www.asapsports.com/show_interview.php?id=15887;R;250;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;3;15;12;71;1;3;5;1;3;2;3;3;13;0;0;0;0;10;4;0;0;0;1;4412996;731;1;24
2000;26;4;254;82;172;530;100;430;198;99;99;23;2;21;45;7;38;16;5;11;231;80;151;485;93;392;182;94;88;0.122948288;0.287233577;-0.164285289;http://www.asapsports.com/show_interview.php?id=15886;R;250;666;8793;Woods, Tiger;U.S. Open Championship;Pebble Beach Golf Links;NA;2;23;21;67;1;0;4;7;1;2;25;1;1;0;0;0;0;15;5;0;0;0;1;4412996;731;1;24
2000;35;0;137;65;72;276;55;221;116;70;46;17;10;7;28;6;22;12;9;3;120;55;65;248;49;199;104;61;43;0.131812475;0.174534818;-0.042722343;http://www.asapsports.com/show_interview.php?id=15880;R;340;NA;8793;Woods, Tiger;Buick Open;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25
2000;60;0;180;51;129;377;49;328;131;51;80;33;8;25;78;7;71;17;9;8;147;43;104;299;42;257;114;42;72;0.185097678;0.193804782;-0.008707104;http://www.asapsports.com/show_interview.php?id=15856;R;460;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37
2000;60;2;87;46;41;172;52;120;80;53;27;14;7;7;29;12;17;15;11;4;73;39;34;143;40;103;65;42;23;0.120754739;0.183800312;-0.063045573;http://www.asapsports.com/show_interview.php?id=15854;R;480;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;7;14;7;66;2;3;5;5;14;1;2;11;20;1;1;-4;-3;NA;NA;0;0;0;0;4920000;430;1;29
2000;60;3;102;58;44;191;70;121;91;77;14;20;8;12;33;11;22;16;14;2;82;50;32;158;59;99;75;63;12;0.039785114;0.145831314;-0.1060462;http://www.asapsports.com/show_interview.php?id=15851;R;480;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;8;20;12;66;1;3;7;1;10;2;14;4;20;0;0;-1;-1;0;NA;0;0;0;0;4920000;430;1;26
2000;60;4;78;38;40;169;53;116;71;66;5;16;11;5;31;15;16;10;13;-3;62;27;35;138;38;100;61;53;8;0.065203514;0.028963451;0.036240062;http://www.asapsports.com/show_interview.php?id=15848;R;480;688;8793;Woods, Tiger;THE TOUR Championship;East Lake GC;NA;11;16;5;69;2;3;4;7;16;1;23;6;23;2;1;1;2;NA;NA;0;0;0;0;4920000;430;1;19
2000;470;0;83;42;41;177;44;133;68;57;11;11;9;2;27;10;17;16;11;5;72;33;39;150;34;116;52;46;6;0.136308035;0.171415932;-0.035107897;http://www.asapsports.com/show_interview.php?id=15941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25
2000;470;1;80;21;59;159;27;132;55;39;16;13;6;7;20;2;18;5;8;-3;67;15;52;139;25;114;50;31;19;0.119511571;0.188906688;-0.069395117;http://www.asapsports.com/show_interview.php?id=15939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20
2000;470;2;99;31;68;172;39;133;62;68;-6;16;1;15;31;0;31;7;5;2;83;30;53;141;39;102;55;63;-8;0.065653594;0.358779238;-0.293125645;http://www.asapsports.com/show_interview.php?id=15936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19
2000;470;3;121;34;87;248;39;209;69;58;11;19;6;13;33;5;28;13;6;7;102;28;74;215;34;181;56;52;4;0.116432471;0.173083987;-0.056651516;http://www.asapsports.com/show_interview.php?id=15935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33
2000;470;4;129;42;87;252;43;209;104;65;39;21;7;14;36;8;28;19;10;9;108;35;73;216;35;181;85;55;30;0.101025127;0.107674392;-0.006649265;http://www.asapsports.com/show_interview.php?id=15932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98
2000;470;7;93;38;55;177;50;127;53;74;-21;12;2;10;21;5;16;11;4;7;81;36;45;156;45;111;42;70;-28;0.060734014;0.139183053;-0.078449038;http://www.asapsports.com/show_interview.php?id=15930;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25
2000;473;0;148;33;115;339;37;302;128;39;89;18;4;14;27;2;25;16;3;13;130;29;101;312;35;277;112;36;76;0.183866631;0.194492915;-0.010626284;http://www.asapsports.com/show_interview.php?id=33070;R;490;662;8793;Woods, Tiger;World Golf Championships-American Express Championship;Valderrama Golf Club;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44
2000;473;1;20;5;15;23;10;13;4;11;-7;4;0;4;8;0;8;3;2;1;16;5;11;15;10;5;1;9;-8;0.186744131;0.08125;0.105494131;http://www.asapsports.com/show_interview.php?id=33080;R;490;662;8793;Woods, Tiger;World Golf Championships-American Express Championship;Valderrama Golf Club;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50
2000;473;2;69;31;38;157;36;121;48;42;6;20;0;20;38;0;38;13;4;9;49;31;18;119;36;83;35;38;-3;0.105018107;0.292382393;-0.187364286;http://www.asapsports.com/show_interview.php?id=15836;R;490;662;8793;Woods, Tiger;World Golf Championships-American Express Championship;Valderrama Golf Club;NA;0;20;20;71;19;4;5;7;37;8;1;23;39;8;18;NA;NA;NA;NA;0;0;0;0;4897000;518;1;50
2000;473;3;74;19;55;169;23;146;56;38;18;12;5;7;22;6;16;10;6;4;62;14;48;147;17;130;46;32;14;0.161331272;0.290440571;-0.129109299;http://www.asapsports.com/show_interview.php?id=15833;R;490;662;8793;Woods, Tiger;World Golf Championships-American Express Championship;Valderrama Golf Club;NA;5;12;7;69;4;1;4;10;2;2;10;33;2;2;3;-2;-3;NA;NA;0;0;0;0;4897000;518;1;30
2000;473;4;17;5;12;28;6;22;8;7;1;7;0;7;8;0;8;1;2;-1;10;5;5;20;6;14;7;5;2;0.122244303;0.358542414;-0.236298111;http://www.asapsports.com/show_interview.php?id=15831;R;490;662;8793;Woods, Tiger;World Golf Championships-American Express Championship;Valderrama Golf Club;NA;0;7;7;72;5;4;3;31;31;2;4;32;34;4;4;1;2;NA;NA;0;0;0;0;4897000;518;1;4
2000;476;0;214;51;163;428;77;351;161;75;86;40;6;34;75;6;69;30;10;20;174;45;129;353;71;282;131;65;66;0.16906753;0.321020093;-0.151952563;http://www.asapsports.com/show_interview.php?id=15879;R;370;36;8793;Woods, Tiger;World Golf Championships-NEC Invitational;Firestone GC (South Course);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47
2000;476;1;123;40;83;223;58;165;105;57;48;9;3;6;19;3;16;10;2;8;114;37;77;204;55;149;95;55;40;0.102339603;0.186302863;-0.083963261;http://www.asapsports.com/show_interview.php?id=15875;R;370;36;8793;Woods, Tiger;World Golf Championships-NEC Invitational;Firestone GC (South Course);NA;3;9;6;64;1;2;6;1;9;3;9;10;18;0;0;NA;NA;1;NA;0;0;0;0;4920500;470;1;25
2000;476;2;158;48;110;244;55;189;125;89;36;21;8;13;23;13;10;21;8;13;137;40;97;221;42;179;104;81;23;0.115847194;0.070051596;0.045795599;http://www.asapsports.com/show_interview.php?id=15872;R;370;36;8793;Woods, Tiger;World Golf Championships-NEC Invitational;Firestone GC (South Course);NA;8;21;13;61;1;1;8;1;1;1;9;2;7;0;0;0;0;7;6;0;0;0;0;4920500;470;1;36
2000;476;3;146;53;93;284;63;221;140;90;50;28;10;18;50;7;43;19;13;6;118;43;75;234;56;178;121;77;44;0.11823753;0.18695299;-0.068715461;http://www.asapsports.com/show_interview.php?id=15870;R;370;36;8793;Woods, Tiger;World Golf Championships-NEC Invitational;Firestone GC (South Course);NA;10;28;18;67;1;1;2;26;1;1;25;11;3;0;0;0;0;9;2;0;0;0;0;4920500;470;1;39
2000;476;4;156;68;88;325;82;243;115;74;41;22;6;16;51;11;40;15;9;6;134;62;72;274;71;203;100;65;35;0.09872523;0.100675247;-0.001950017;http://www.asapsports.com/show_interview.php?id=15868;R;370;36;8793;Woods, Tiger;World Golf Championships-NEC Invitational;Firestone GC (South Course);NA;6;22;16;67;1;1;4;8;6;3;30;2;13;0;0;0;0;11;2;0;0;0;0;4920500;470;1;44
2001;9;0;278;75;203;564;110;454;212;112;100;33;11;22;53;18;35;27;15;12;245;64;181;511;92;419;185;97;88;0.178384638;0.214507929;-0.036123291;http://www.asapsports.com/show_interview.php?id=15798;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;49
2001;9;2;39;10;29;66;18;48;24;24;0;8;1;7;12;0;12;4;4;0;31;9;22;54;18;36;20;20;0;0.206252526;0.086943803;0.119308723;http://www.asapsports.com/show_interview.php?id=15795;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;1;8;7;67;7;0;5;8;1;75;8;9;1;2;6;-28;-3;NA;NA;0;0;0;0;3527300;563;1;7
2001;9;3;109;52;57;229;72;157;107;86;21;23;9;14;62;9;53;23;16;7;86;43;43;167;63;104;84;70;14;0.062431598;0.170859865;-0.108428267;http://www.asapsports.com/show_interview.php?id=15792;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;9;23;14;66;1;1;7;1;5;6;12;3;30;0;0;-6;-2;1;NA;0;0;0;0;3527300;563;1;33
2001;9;4;198;103;95;444;120;324;132;151;-19;32;10;22;74;8;66;17;21;-4;166;93;73;370;112;258;115;130;-15;0.070466829;0.092532211;-0.022065382;http://www.asapsports.com/show_interview.php?id=15790;R;120;9;8793;Woods, Tiger;Bay Hill Invitational;Bay Hill Club & Lodge;NA;10;32;22;69;1;2;5;4;6;10;69;28;14;0;0;0;0;1;0;0;0;0;0;3527300;563;1;52
2001;11;0;113;60;53;277;51;226;69;58;11;25;8;17;61;13;48;12;7;5;88;52;36;216;38;178;57;51;6;0.083363141;0.196244594;-0.112881453;http://www.asapsports.com/show_interview.php?id=15787;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25
2001;11;1;57;27;30;97;22;75;31;22;9;9;4;5;20;4;16;4;4;0;48;23;25;77;18;59;27;18;9;0.091541579;0.021833456;0.069708123;http://www.asapsports.com/show_interview.php?id=15784;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;4;9;5;72;37;2;3;60;10;3;75;30;28;6;36;NA;NA;NA;NA;0;0;0;0;6058200;737;1;15
2001;11;2;76;24;52;119;39;80;45;53;-8;19;6;13;26;10;16;9;13;-4;57;18;39;93;29;64;36;40;-4;0.14467021;0.177839626;-0.033169416;http://www.asapsports.com/show_interview.php?id=15783;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;6;19;13;69;8;1;5;7;2;70;58;25;5;6;7;-29;0;NA;NA;0;0;0;0;6058200;737;1;19
2001;11;3;151;54;97;300;74;226;113;75;38;35;11;24;73;15;58;25;11;14;116;43;73;227;59;168;88;64;24;0.117348567;0.222488161;-0.105139594;http://www.asapsports.com/show_interview.php?id=15780;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;11;35;24;66;2;2;6;3;5;1;63;22;13;2;1;-6;-4;NA;NA;0;0;0;0;6058200;737;1;39
2001;11;4;182;74;108;367;71;296;137;107;30;25;9;16;53;8;45;17;10;7;157;65;92;314;63;251;120;97;23;0.085004814;0.073411166;0.011593648;http://www.asapsports.com/show_interview.php?id=15775;R;130;11;8793;Woods, Tiger;THE PLAYERS Championship;TPC Sawgrass;NA;9;25;16;67;1;2;5;8;5;1;21;7;28;0;0;-1;-2;1;NA;0;0;0;0;6058200;737;1;40
2001;14;0;217;60;157;457;96;361;181;89;92;24;7;17;44;11;33;16;7;9;193;53;140;413;85;328;165;82;83;0.184675208;0.146568456;0.038106752;http://www.asapsports.com/show_interview.php?id=39360;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41
2001;14;1;42;14;28;81;25;56;34;36;-2;6;0;6;14;1;13;3;2;1;36;14;22;67;24;43;31;34;-3;0.108094992;0.098989373;0.009105619;http://www.asapsports.com/show_interview.php?id=39361;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;0;6;6;70;15;2;4;17;16;1;31;7;26;5;14;NA;NA;NA;NA;0;0;0;1;5309920;710;1;15
2001;14;2;112;46;66;221;53;168;97;64;33;16;7;9;25;4;21;12;3;9;96;39;57;196;49;147;85;61;24;0.108362407;0.149105768;-0.04074336;http://www.asapsports.com/show_interview.php?id=39362;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;7;16;9;66;2;2;8;1;18;1;54;1;1;2;1;-13;-3;NA;NA;0;0;0;1;5309920;710;1;24
2001;14;3;75;18;57;197;18;179;79;43;36;5;3;2;16;4;12;8;4;4;70;15;55;181;14;167;71;39;32;0.14989516;0.150214309;-3.19E-04;http://www.asapsports.com/show_interview.php?id=39363;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;3;5;2;68;1;1;5;4;3;1;27;1;30;0;0;-1;-2;1;NA;0;0;0;1;5309920;710;1;18
2001;14;4;236;55;181;478;79;399;188;131;57;25;3;22;55;7;48;10;9;1;211;52;159;423;72;351;178;122;56;0.152635829;0.093091613;0.059544216;http://www.asapsports.com/show_interview.php?id=39364;R;150;14;8793;Woods, Tiger;Masters Tournament;Augusta National GC;NA;3;25;22;68;1;2;6;4;6;2;1;18;9;0;0;0;0;2;1;0;0;0;1;5309920;710;1;44
2001;16;0;192;37;155;439;53;386;131;59;72;19;6;13;43;8;35;22;4;18;173;31;142;396;45;351;109;55;54;0.120555007;0.230276935;-0.109721928;http://www.asapsports.com/show_interview.php?id=39349;R;10;NA;8793;Woods, Tiger;Mercedes Championships;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59
2001;19;0;215;33;182;444;32;412;183;51;132;26;6;20;38;6;32;18;2;16;189;27;162;406;26;380;165;49;116;0.185358556;0.223352601;-0.037994045;http://www.asapsports.com/show_interview.php?id=15736;R;200;19;8793;Woods, Tiger;GTE Byron Nelson Classic;TPC Four Seasons Resort;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39
2001;19;1;80;31;49;157;38;119;75;38;37;19;4;15;38;6;32;19;6;13;61;27;34;119;32;87;56;32;24;0.13221442;0.265637889;-0.133423468;http://www.asapsports.com/show_interview.php?id=15735;R;200;613;8793;Woods, Tiger;Verizon Byron Nelson Classic;Cottonwood Valley GC;NA;4;19;15;66;9;1;6;5;12;13;57;32;25;4;8;NA;NA;NA;NA;0;0;0;0;4608810;511;1;24
2001;19;2;67;19;48;138;22;116;57;25;32;13;1;12;24;2;22;7;4;3;54;18;36;114;20;94;50;21;29;0.191713838;0.271639423;-0.079925585;http://www.asapsports.com/show_interview.php?id=15734;R;200;19;8793;Woods, Tiger;Verizon Byron Nelson Classic;TPC Four Seasons Resort;NA;1;13;12;68;10;2;4;36;42;10;51;7;139;5;9;1;1;NA;NA;0;0;0;0;4608810;511;1;15
2001;19;4;69;23;46;109;35;74;41;36;5;7;2;5;11;6;5;4;3;1;62;21;41;98;29;69;37;33;4;0.067075478;0.023567119;0.043508359;http://www.asapsports.com/show_interview.php?id=15733;R;200;19;8793;Woods, Tiger;Verizon Byron Nelson Classic;TPC Four Seasons Resort;NA;2;7;5;63;3;1;8;2;6;1;76;38;12;3;2;-20;-3;NA;NA;0;0;0;0;4608810;511;1;16
2001;23;0;137;53;84;295;54;241;139;54;85;8;2;6;23;3;20;16;5;11;129;51;78;272;51;221;123;49;74;0.132582526;0.156525503;-0.023942977;http://www.asapsports.com/show_interview.php?id=15730;R;220;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25
2001;23;1;76;31;45;150;30;120;71;62;9;5;4;1;12;4;8;7;10;-3;71;27;44;138;26;112;64;52;12;0.097797796;-0.011043593;0.10884139;http://www.asapsports.com/show_interview.php?id=15727;R;230;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;4;5;1;68;5;1;2;82;4;2;4;11;12;2;4;NA;NA;NA;NA;0;0;0;0;4100000;457;1;19
2001;23;4;170;36;134;328;30;298;156;89;67;21;6;15;39;5;34;14;13;1;149;30;119;289;25;264;142;76;66;0.169649565;0.113213493;0.056436072;http://www.asapsports.com/show_interview.php?id=15725;R;230;23;8793;Woods, Tiger;Memorial Tournament;Muirfield Village GC;NA;6;21;15;66;1;1;5;12;4;4;31;1;12;0;0;-1;-1;7;NA;0;0;0;0;4100000;457;1;37
2001;26;0;219;50;169;460;68;392;198;70;128;15;5;10;22;7;15;19;6;13;204;45;159;438;61;377;179;64;115;0.19210119;0.170244002;0.021857188;http://www.asapsports.com/show_interview.php?id=15724;R;240;677;8793;Woods, Tiger;U.S. Open Championship;Southern Hills CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37
2001;26;2;62;29;33;126;32;94;40;43;-3;7;6;1;11;7;4;5;10;-5;55;23;32;115;25;90;35;33;2;0.074261831;2.06E-04;0.074055553;http://www.asapsports.com/show_interview.php?id=15722;R;250;677;8793;Woods, Tiger;U.S. Open Championship;Southern Hills CC;NA;6;7;1;71;43;3;2;59;19;19;45;33;18;9;42;-20;1;NA;NA;0;0;0;1;4925000;777;1;15
2001;26;3;82;27;55;188;35;153;46;34;12;12;3;9;19;5;14;10;2;8;70;24;46;169;30;139;36;32;4;0.129796119;0.122366985;0.007429134;http://www.asapsports.com/show_interview.php?id=15721;R;250;677;8793;Woods, Tiger;U.S. Open Championship;Southern Hills CC;NA;3;12;9;69;23;3;4;10;14;6;22;10;34;9;22;-20;0;NA;NA;0;0;0;1;4925000;777;1;16
2001;26;4;98;50;48;220;57;163;75;60;15;17;12;5;36;17;19;13;11;2;81;38;43;184;40;144;62;49;13;0.041679138;0.055732703;-0.014053565;http://www.asapsports.com/show_interview.php?id=15719;R;250;677;8793;Woods, Tiger;U.S. Open Championship;Southern Hills CC;NA;12;17;5;69;12;3;4;6;10;1;35;19;28;7;11;-11;-2;NA;NA;0;0;0;1;4925000;777;1;24
2001;27;0;175;57;118;399;58;341;154;59;95;31;6;25;72;9;63;23;7;16;144;51;93;327;49;278;131;52;79;0.140604271;0.183760314;-0.043156043;http://www.asapsports.com/show_interview.php?id=15716;R;260;27;8793;Woods, Tiger;Buick Classic;Westchester CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34
2001;27;1;50;30;20;105;39;66;43;49;-6;7;6;1;26;13;13;10;10;0;43;24;19;79;26;53;33;39;-6;0.019909293;0.010229851;0.009679442;http://www.asapsports.com/show_interview.php?id=15714;R;260;27;8793;Woods, Tiger;Buick Classic;Westchester CC;NA;6;7;1;75;118;4;2;83;69;24;46;100;76;10;117;NA;NA;NA;NA;0;0;0;0;3559850;390;1;17
2001;27;3;68;19;49;121;20;101;50;34;16;14;3;11;20;2;18;12;2;10;54;16;38;101;18;83;38;32;6;0.086910967;0.139728664;-0.052817697;http://www.asapsports.com/show_interview.php?id=15712;R;260;27;8793;Woods, Tiger;Buick Classic;Westchester CC;NA;3;14;11;68;12;2;5;3;12;3;44;28;17;8;11;-18;2;NA;NA;0;0;0;0;3559850;390;1;16
2001;27;4;36;22;14;89;17;72;26;22;4;5;6;-1;20;2;18;6;6;0;31;16;15;69;15;54;20;16;4;0.086022012;0.164408227;-0.078386215;http://www.asapsports.com/show_interview.php?id=15711;R;260;27;8793;Woods, Tiger;Buick Classic;Westchester CC;NA;6;5;-1;71;16;4;4;14;41;1;27;15;32;12;15;4;4;NA;NA;0;0;0;0;3559850;390;1;15
2001;28;0;60;13;47;108;12;96;31;14;17;14;1;13;30;0;30;10;0;10;46;12;34;78;12;66;21;14;7;0.1223636;0.233201328;-0.110837728;http://www.asapsports.com/show_interview.php?id=15708;R;280;526;8793;Woods, Tiger;Advil Western Open;Cog Hill G&CC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16
