Tour,Tournament_Year,Tournament_Order,Permanent_Tournament_Number,Course_Number,Player_Number,Player_Name,Round_Number,Event_Name,Course_Name,Interview_Text,Number_Of_Answers,Link,Response_Negative,Response_Positive,Response_Sentiment,Round_Score,End_of_Round_Pos_numeric_,Total_Holes_Over_Par,Birdies,Birdies_Rank,Bogey_Avoidance_Rank,Driving_Distance_Rank,Driving_Accuracy_Rank,GIR_Rank,Scrambling_Rank,Distance_to_leader_strokes,Distance_to_leader_ranks,Ranks_gained,Strokes_gained_v_a_v_Leader,Distance_to_runner_up_strokes_,Strokes_gained_v_a_v_Runner_up,Minor_Injury,Major_injury_surgery,Personal_issues,Major,Prize_Money,SoF,OWGR,fullart_bing_positive,fullart_bing_negative,fullart_bing_sentiment,fullart_afinn_positive,fullart_afinn_negative,fullart_afinn_sentiment,fullart_nrc_positive,fullart_nrc_negative,fullart_nrc_sentiment,resp_bing_positive,resp_bing_negative,resp_bing_sentiment,resp_afinn_positive,resp_afinn_negative,resp_afinn_sentiment,resp_nrc_positive,resp_nrc_negative,resp_nrc_sentiment,quest_bing_positive,quest_bing_negative,quest_bing_sentiment,quest_afinn_positive,quest_afinn_negative,quest_afinn_sentiment,quest_nrc_positive,quest_nrc_negative,quest_nrc_sentiment,sentimentr_fullart,sentimentr_resp,sentimentr_quest
R,1996,430,47,538,8793,"Woods, Tiger",5,Las Vegas Invitational,TPC Summerlin,NA,NA,NA,NA,NA,NA,64,1,0,6,12,1,1,20,6,1,0,0,-6,-4,0,NA,0,0,0,0,1678215.0000000007,315,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1996,460,60,611,8793,"Woods, Tiger",1,THE TOUR Championship,Southern Hills CC,NA,2,http://www.asapsports.com/show_interview.php?id=33235,1,2,1,70,8,3,3,8,6,1,1,3,10,4,7,NA,NA,NA,NA,0,0,0,0,2903400,415,37,3,3,0,11,4,7,2,2,0,2,1,1,7,2,5,2,1,1,1,2,-1,4,2,2,0,1,-1,0.019619476830465787,0.12277942421473516,-0.10315994738426937
R,1996,460,60,611,8793,"Woods, Tiger",2,THE TOUR Championship,Southern Hills CC,NA,4,http://www.asapsports.com/show_interview.php?id=33236,0,4,4,78,25,9,2,17,29,7,16,10,29,15,24,17,11,NA,NA,0,0,0,0,2903400,415,37,9,0,9,29,-0,29,8,4,4,4,0,4,10,-0,10,3,1,2,5,0,5,19,0,19,5,3,2,0.10055271782952563,0.26361763174020264,-0.163064913910677
R,1996,460,60,611,8793,"Woods, Tiger",3,THE TOUR Championship,Southern Hills CC,NA,NA,NA,NA,NA,NA,72,24,5,2,17,24,1,21,11,26,23,23,-1,8,NA,NA,0,0,0,0,2903400,415,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1996,460,60,611,8793,"Woods, Tiger",4,THE TOUR Championship,Southern Hills CC,NA,9,http://www.asapsports.com/show_interview.php?id=33237,0,9,9,68,21,1,5,3,1,2,19,21,2,20,20,-3,-3,NA,NA,0,0,0,0,2903400,415,37,28,11,17,38,9,29,15,10,5,9,0,9,13,-0,13,6,2,4,19,11,8,25,9,16,9,8,1,0.17657868860092527,0.2349859607823494,-0.058407272181424136
R,1996,300,100,539,8793,"Woods, Tiger",1,British Open Championship,Royal Lytham St. Anne,NA,NA,NA,NA,NA,NA,75,124,5,2,84,108,NA,NA,NA,NA,10,123,NA,NA,NA,NA,0,0,0,1,2124120,741,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1996,300,100,539,8793,"Woods, Tiger",2,British Open Championship,Royal Lytham St. Anne,NA,NA,NA,NA,NA,NA,66,35,3,8,1,43,NA,NA,NA,NA,7,34,-89,-3,NA,NA,0,0,0,1,2124120,741,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1996,300,100,539,8793,"Woods, Tiger",3,British Open Championship,Royal Lytham St. Anne,NA,NA,NA,NA,NA,NA,70,29,2,3,29,10,NA,NA,NA,NA,13,28,-6,6,NA,NA,0,0,0,1,2124120,741,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1996,300,100,539,8793,"Woods, Tiger",4,British Open Championship,Royal Lytham St. Anne,NA,NA,NA,NA,NA,NA,70,22,4,5,9,43,NA,NA,NA,NA,10,21,-7,-3,NA,NA,0,0,0,1,2124120,741,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,30,3,510,8793,"Woods, Tiger",1,Phoenix Open,TPC Scottsdale,NA,NA,NA,NA,NA,NA,68,16,3,4,22,61,1,38,29,108,6,15,NA,NA,NA,NA,0,0,0,0,1508820,377,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,30,3,510,8793,"Woods, Tiger",2,Phoenix Open,TPC Scottsdale,NA,NA,NA,NA,NA,NA,68,12,1,4,39,8,1,1,3,1,10,11,-4,4,NA,NA,0,0,0,0,1508820,377,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,30,3,510,8793,"Woods, Tiger",3,Phoenix Open,TPC Scottsdale,NA,NA,NA,NA,NA,NA,67,13,3,5,14,51,1,27,57,39,12,12,1,2,NA,NA,0,0,0,0,1508820,377,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,30,3,510,8793,"Woods, Tiger",4,Phoenix Open,TPC Scottsdale,NA,NA,NA,NA,NA,NA,72,18,3,2,50,20,2,72,12,46,17,17,5,5,NA,NA,0,0,0,0,1508820,377,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,40,5,205,8793,"Woods, Tiger",1,AT&T Pebble Beach National Pro-Am,Spyglass Hill GC,NA,NA,NA,NA,NA,NA,70,46,3,6,8,91,1,125,3,172,5,45,NA,NA,NA,NA,0,0,0,0,1921545.9999999984,433,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,40,5,530,8793,"Woods, Tiger",2,AT&T Pebble Beach National Pro-Am,Poppy Hills GC,NA,NA,NA,NA,NA,NA,72,67,3,3,74,88,34,47,88,70,10,66,21,5,NA,NA,0,0,0,0,1921545.9999999984,433,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,40,5,5,8793,"Woods, Tiger",3,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,NA,NA,NA,NA,NA,NA,63,5,0,9,1,1,1,98,34,1,7,4,-62,-3,NA,NA,0,0,0,0,1921545.9999999984,433,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,40,5,5,8793,"Woods, Tiger",4,AT&T Pebble Beach National Pro-Am,Pebble Beach GL,NA,NA,NA,NA,NA,NA,64,2,1,9,1,2,3,16,9,15,1,1,-3,-6,NA,NA,0,0,0,0,1921545.9999999984,433,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,80,7,500,8793,"Woods, Tiger",1,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,70,30,3,4,24,45,48,48,58,34,5,29,NA,NA,NA,NA,0,0,0,0,1416211.9999999998,395,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,80,7,500,8793,"Woods, Tiger",2,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,70,20,2,3,42,13,9,64,104,14,5,19,-10,0,NA,NA,0,0,0,0,1416211.9999999998,395,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,80,7,500,8793,"Woods, Tiger",3,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,72,29,3,2,37,29,25,64,23,45,8,28,9,3,NA,NA,0,0,0,0,1416211.9999999998,395,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,80,7,500,8793,"Woods, Tiger",4,Nissan Open,Riviera CC,NA,NA,NA,NA,NA,NA,69,20,3,5,4,36,26,52,70,21,9,19,-9,1,NA,NA,0,0,0,0,1416211.9999999998,395,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,110,9,9,8793,"Woods, Tiger",1,Bay Hill Invitational,Bay Hill Club & Lodge,NA,NA,NA,NA,NA,NA,68,2,0,4,18,1,4,64,20,1,1,1,NA,NA,NA,NA,0,0,0,0,1508820.0000000007,561,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,110,9,9,8793,"Woods, Tiger",2,Bay Hill Invitational,Bay Hill Club & Lodge,NA,NA,NA,NA,NA,NA,71,11,2,3,53,31,49,77,75,38,4,10,9,3,NA,NA,0,0,0,0,1508820.0000000007,561,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,110,9,9,8793,"Woods, Tiger",3,Bay Hill Invitational,Bay Hill Club & Lodge,NA,NA,NA,NA,NA,NA,71,14,3,4,14,27,2,28,4,1,5,13,3,1,NA,NA,0,0,0,0,1508820.0000000007,561,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,110,9,9,8793,"Woods, Tiger",4,Bay Hill Invitational,Bay Hill Club & Lodge,NA,NA,NA,NA,NA,NA,68,9,1,5,12,3,3,35,1,1,6,8,-5,1,NA,NA,0,0,0,0,1508820.0000000007,561,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,120,11,11,8793,"Woods, Tiger",1,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,71,32,1,3,59,3,1,48,59,8,5,31,NA,NA,NA,NA,0,0,0,0,3533950,783,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,120,11,11,8793,"Woods, Tiger",2,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,73,50,3,2,95,36,1,41,63,16,9,49,18,4,NA,NA,0,0,0,0,3533950,783,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,120,11,11,8793,"Woods, Tiger",3,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,72,37,2,2,51,5,1,42,28,10,13,36,-13,4,NA,NA,0,0,0,0,3533950,783,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,120,11,11,8793,"Woods, Tiger",4,THE PLAYERS Championship,TPC Sawgrass,NA,NA,NA,NA,NA,NA,73,31,4,3,14,27,67,1,33,31,17,30,-6,4,NA,NA,0,0,0,0,3533950,783,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,140,14,14,8793,"Woods, Tiger",1,Masters Tournament,Augusta National GC,NA,NA,NA,NA,NA,NA,70,4,4,4,2,20,1,57,23,62,3,3,NA,NA,NA,NA,0,0,0,1,2552311,687,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,140,14,14,8793,"Woods, Tiger",2,Masters Tournament,Augusta National GC,NA,NA,NA,NA,NA,NA,66,1,1,5,5,2,1,10,10,9,0,0,-3,-3,3,NA,0,0,0,1,2552311,687,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,140,14,14,8793,"Woods, Tiger",3,Masters Tournament,Augusta National GC,NA,NA,NA,NA,NA,NA,65,1,0,7,1,1,1,3,1,1,0,0,0,0,9,6,0,0,0,1,2552311,687,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,140,14,14,8793,"Woods, Tiger",4,Masters Tournament,Augusta National GC,NA,NA,NA,NA,NA,NA,69,1,2,5,5,6,1,29,6,16,0,0,0,0,12,3,0,0,0,1,2552311,687,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,10,16,16,8793,"Woods, Tiger",1,Mercedes Championships,La Costa CC,NA,NA,NA,NA,NA,NA,70,7,1,1,27,3,1,8,3,13,4,6,NA,NA,NA,NA,0,0,0,0,1183788,328,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,10,16,16,8793,"Woods, Tiger",2,Mercedes Championships,La Costa CC,NA,NA,NA,NA,NA,NA,67,3,2,7,1,9,1,28,25,6,4,2,-4,0,NA,NA,0,0,0,0,1183788,328,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,10,16,16,8793,"Woods, Tiger",3,Mercedes Championships,La Costa CC,NA,NA,NA,NA,NA,NA,65,1,2,7,1,11,1,3,1,16,0,0,-2,-4,0,NA,0,0,0,0,1183788,328,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,200,19,19,8793,"Woods, Tiger",1,GTE Byron Nelson Golf Classic,TPC Four Seasons Resort,NA,NA,NA,NA,NA,NA,64,2,2,8,1,33,1,55,13,99,1,1,NA,NA,NA,NA,0,0,0,0,1807092,394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,200,19,613,8793,"Woods, Tiger",2,GTE Byron Nelson Golf Classic,Cottonwood Valley GC,NA,NA,NA,NA,NA,NA,64,1,1,7,4,13,1,59,33,48,0,0,-1,-1,0,NA,0,0,0,0,1807092,394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,200,19,19,8793,"Woods, Tiger",3,GTE Byron Nelson Golf Classic,TPC Four Seasons Resort,NA,NA,NA,NA,NA,NA,67,1,3,6,7,40,1,13,51,22,0,0,0,0,2,2,0,0,0,0,1807092,394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,200,19,19,8793,"Woods, Tiger",4,GTE Byron Nelson Golf Classic,TPC Four Seasons Resort,NA,NA,NA,NA,NA,NA,68,1,1,3,21,3,1,60,17,9,0,0,0,0,2,0,0,0,0,0,1807092,394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,210,21,21,8793,"Woods, Tiger",1,MasterCard Colonial,Colonial CC,NA,NA,NA,NA,NA,NA,67,14,1,4,20,8,10,2,1,NA,4,13,NA,NA,NA,NA,0,0,0,0,1609408.0000000007,438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,210,21,21,8793,"Woods, Tiger",2,MasterCard Colonial,Colonial CC,NA,NA,NA,NA,NA,NA,65,7,0,5,13,1,4,1,2,1,3,6,-7,-1,NA,NA,0,0,0,0,1609408.0000000007,438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,210,21,21,8793,"Woods, Tiger",3,MasterCard Colonial,Colonial CC,NA,NA,NA,NA,NA,NA,64,2,1,7,4,4,3,36,19,15,1,1,-5,-2,NA,NA,0,0,0,0,1609408.0000000007,438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,210,21,21,8793,"Woods, Tiger",4,MasterCard Colonial,Colonial CC,NA,NA,NA,NA,NA,NA,72,4,3,3,23,26,16,32,56,23,3,3,2,2,NA,NA,0,0,0,0,1609408.0000000007,438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,220,23,23,8793,"Woods, Tiger",1,Memorial Tournament,Muirfield Village GC,NA,NA,NA,NA,NA,NA,72,34,3,1,88,30,25,69,13,71,6,33,NA,NA,NA,NA,0,0,0,0,1914820.0000000005,534,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,220,23,23,8793,"Woods, Tiger",2,Memorial Tournament,Muirfield Village GC,NA,NA,NA,NA,NA,NA,75,69,5,4,32,86,70,75,32,95,15,68,35,9,NA,NA,0,0,0,0,1914820.0000000005,534,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,220,23,23,8793,"Woods, Tiger",3,Memorial Tournament,Muirfield Village GC,NA,NA,NA,NA,NA,NA,74,67,3,5,10,28,5,41,29,42,19,66,-2,4,NA,NA,0,0,0,0,1914820.0000000005,534,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,240,26,639,8793,"Woods, Tiger",1,U.S. Open Championship,Congressional CC,NA,15,http://www.asapsports.com/show_interview.php?id=16134,4,4,0,74,80,6,4,6,96,1,20,57,71,9,79,NA,NA,NA,NA,0,0,0,1,2639320.0000000014,715,2,14,9,5,18,19,-1,6,17,-11,4,4,0,4,8,-4,6,9,-3,10,5,5,14,11,3,0,8,-8,0.021105874956564047,-0.04830028167471651,0.06940615663128055
R,1997,240,26,639,8793,"Woods, Tiger",2,U.S. Open Championship,Congressional CC,NA,39,http://www.asapsports.com/show_interview.php?id=16130,12,22,10,67,9,3,6,2,17,2,7,17,20,4,8,-71,-5,NA,NA,0,0,0,1,2639320.0000000014,715,2,122,62,60,220,95,125,116,103,13,22,12,10,47,13,34,18,14,4,100,50,50,173,82,91,98,89,9,0.07471094353204509,0.1161758255502688,-0.04146488201822371
R,1997,240,26,639,8793,"Woods, Tiger",3,U.S. Open Championship,Congressional CC,NA,19,http://www.asapsports.com/show_interview.php?id=16126,4,2,-2,73,21,6,4,10,52,1,37,15,20,9,20,12,5,NA,NA,0,0,0,1,2639320.0000000014,715,2,25,20,5,67,33,34,30,33,-3,2,4,-2,7,10,-3,6,9,-3,23,16,7,60,23,37,24,24,0,0.04099265425743884,-0.06215745579119526,0.1031501100486341
R,1997,240,26,639,8793,"Woods, Tiger",4,U.S. Open Championship,Congressional CC,NA,42,http://www.asapsports.com/show_interview.php?id=16123,8,8,0,72,19,5,3,10,33,1,83,9,33,10,18,-2,1,NA,NA,0,0,0,1,2639320.0000000014,715,2,80,41,39,187,59,128,71,53,18,8,8,0,22,14,8,13,10,3,72,33,39,165,45,120,58,43,15,0.059395339392908635,-0.018675726992495253,0.07807106638540388
R,1997,250,27,27,8793,"Woods, Tiger",1,Buick Classic,Westchester CC,NA,NA,NA,NA,NA,NA,72,53,4,3,33,56,1,88,40,30,8,52,NA,NA,NA,NA,0,0,0,0,1533660,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,250,27,27,8793,"Woods, Tiger",2,Buick Classic,Westchester CC,NA,NA,NA,NA,NA,NA,72,51,3,2,88,45,1,86,14,27,12,50,-2,4,NA,NA,0,0,0,0,1533660,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,250,27,27,8793,"Woods, Tiger",3,Buick Classic,Westchester CC,NA,NA,NA,NA,NA,NA,71,45,3,4,12,32,4,40,36,49,16,44,-6,4,NA,NA,0,0,0,0,1533660,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,250,27,27,8793,"Woods, Tiger",4,Buick Classic,Westchester CC,NA,NA,NA,NA,NA,NA,72,43,5,3,23,56,1,38,34,35,19,42,-2,3,NA,NA,0,0,0,0,1533660,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,270,28,526,8793,"Woods, Tiger",1,Motorola Western Open,Cog Hill G&CC,NA,NA,NA,NA,NA,NA,67,2,2,7,1,15,3,39,1,40,1,1,NA,NA,NA,NA,0,0,0,0,2034200,431,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,270,28,526,8793,"Woods, Tiger",2,Motorola Western Open,Cog Hill G&CC,NA,NA,NA,NA,NA,NA,72,7,3,3,54,48,13,117,44,42,4,6,5,3,NA,NA,0,0,0,0,2034200,431,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,270,28,526,8793,"Woods, Tiger",3,Motorola Western Open,Cog Hill G&CC,NA,NA,NA,NA,NA,NA,68,1,2,6,1,14,1,11,25,21,0,0,-6,-4,0,NA,0,0,0,0,2034200,431,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,270,28,526,8793,"Woods, Tiger",4,Motorola Western Open,Cog Hill G&CC,NA,NA,NA,NA,NA,NA,68,1,1,5,5,2,2,52,1,30,0,0,0,0,3,3,0,0,0,0,2034200,431,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,380,32,642,8793,"Woods, Tiger",1,Bell Canadian Open,Royal Montreal GC(Blue Course),NA,NA,NA,NA,NA,NA,70,22,3,3,35,26,6,72,41,51,5,21,NA,NA,NA,NA,0,0,0,0,1511700.0000000007,324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,380,32,642,8793,"Woods, Tiger",2,Bell Canadian Open,Royal Montreal GC(Blue Course),NA,NA,NA,NA,NA,NA,76,75,6,2,53,105,98,102,113,105,11,74,53,6,NA,NA,0,0,0,0,1511700.0000000007,324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,340,33,641,8793,"Woods, Tiger",1,PGA Championship,Winged Foot GC,NA,NA,NA,NA,NA,NA,70,23,2,3,33,4,14,5,5,39,4,22,NA,NA,NA,NA,0,0,0,1,2507400,783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,340,33,641,8793,"Woods, Tiger",2,PGA Championship,Winged Foot GC,NA,NA,NA,NA,NA,NA,70,16,4,4,9,37,5,20,6,105,4,15,-7,0,NA,NA,0,0,0,1,2507400,783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,1997,340,33,641,8793,"Woods, Tiger",3,PGA Championship,Winged Foot GC,NA,NA,NA,NA,NA,NA,71,5,5,4,5,38,1,47,24,58,8,4,-11,4,NA,NA,0,0,0,1,2507400,783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
